_id,ID,level,temperature,voltage,technology,status,health,usage,WiFi,Cellular,Hotspot,GPS,Bluetooth,RAM,Brightness,isInteractive,SampleFreq,brandModel,androidVersion,availCapacityPercentage,Timestamp
5f1829c5fb6a82c10994ef22,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,75,true,false,false,true,false,43.97,24,true,10,Nokia-TA-1021,9,94,1594388754012
5f1829c5fb6a82c10994ef23,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,30,true,false,false,true,false,42.48,24,true,5,Nokia-TA-1021,9,94,1594388761238
5f1829c5fb6a82c10994ef24,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,98,true,false,false,true,false,41.0,24,true,5,Nokia-TA-1021,9,94,1594388766239
5f1829c5fb6a82c10994ef25,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,50,true,false,false,true,false,40.35,24,true,5,Nokia-TA-1021,9,94,1594388771238
5f1829c5fb6a82c10994ef26,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,22,true,false,false,true,false,40.33,24,true,5,Nokia-TA-1021,9,94,1594388776238
5f1829c5fb6a82c10994ef27,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,30,true,false,false,true,false,40.29,24,true,5,Nokia-TA-1021,9,94,1594388781238
5f1829c5fb6a82c10994ef28,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,35,true,false,false,true,false,40.27,24,true,5,Nokia-TA-1021,9,94,1594388786239
5f1829c5fb6a82c10994ef29,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,47,true,false,false,true,false,39.05,24,true,5,Nokia-TA-1021,9,94,1594388791239
5f1829c5fb6a82c10994ef2a,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,50,true,false,false,true,false,38.13,24,true,5,Nokia-TA-1021,9,94,1594388796238
5f1829c5fb6a82c10994ef2b,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,38,true,false,false,true,false,36.41,24,true,5,Nokia-TA-1021,9,94,1594388801238
5f1829c5fb6a82c10994ef2c,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,67,true,false,false,true,false,36.51,24,true,5,Nokia-TA-1021,9,94,1594388806239
5f1829c5fb6a82c10994ef2d,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,22,true,false,false,true,false,36.23,24,true,5,Nokia-TA-1021,9,94,1594388811238
5f1829c5fb6a82c10994ef2e,e58c47393d4f4acdbb65aceea4041c0f,94,31.2,4.174,Li-ion,3,2,52,true,false,false,true,false,37.27,24,true,5,Nokia-TA-1021,9,94,1594388816238
5f1829c5fb6a82c10994ef2f,e58c47393d4f4acdbb65aceea4041c0f,94,32.2,4.185,Li-ion,3,2,46,true,false,false,true,false,37.44,24,true,5,Nokia-TA-1021,9,94,1594388821238
5f1829c5fb6a82c10994ef30,e58c47393d4f4acdbb65aceea4041c0f,94,32.2,4.185,Li-ion,3,2,96,true,false,false,true,false,35.28,24,true,5,Nokia-TA-1021,9,94,1594388826239
5f1829c5fb6a82c10994ef31,e58c47393d4f4acdbb65aceea4041c0f,94,32.2,4.185,Li-ion,3,2,100,true,false,false,true,false,35.38,24,true,5,Nokia-TA-1021,9,94,1594388831238
