_id,ID,level,temperature,voltage,technology,status,health,usage,WiFi,Cellular,Hotspot,GPS,Bluetooth,RAM,Brightness,isInteractive,SampleFreq,brandModel,androidVersion,availCapacityPercentage,Timestamp
5f33295874fece01fe8c1840,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,100,true,false,false,false,true,38.45,181,true,10,xiaomi-Redmi Note 8T,9,59,1597183471406
5f33295874fece01fe8c1841,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,96,true,false,false,false,true,37.87,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183475063
5f33295874fece01fe8c1842,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,95,true,false,false,false,true,36.01,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183480062
5f33295874fece01fe8c1843,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,81,true,false,false,false,true,38.21,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183485062
5f33295874fece01fe8c1844,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,100,true,false,false,false,true,37.49,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183490063
5f33295874fece01fe8c1845,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,100,true,false,false,false,true,38.25,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183495062
5f33295874fece01fe8c1846,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,81,true,false,false,false,true,38.77,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183500062
5f33295874fece01fe8c1847,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,79,true,false,false,false,true,37.71,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183505063
5f33295874fece01fe8c1848,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,88,true,false,false,false,true,38.1,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183510062
5f33295874fece01fe8c1849,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,70,true,false,false,false,true,37.95,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183515064
5f33295874fece01fe8c184a,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,65,true,false,false,false,true,37.62,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183520063
5f33295874fece01fe8c184b,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,92,true,false,false,false,true,37.49,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183525062
5f33295874fece01fe8c184c,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,82,true,false,false,false,true,36.96,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183530063
5f33295874fece01fe8c184d,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,93,true,false,false,false,true,36.64,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183535063
5f33295874fece01fe8c184e,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,72,true,false,false,false,true,36.71,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183540063
5f33295874fece01fe8c184f,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,90,true,false,false,false,true,35.85,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183545063
5f33295874fece01fe8c1850,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,72,true,false,false,false,true,33.28,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183550063
5f33295874fece01fe8c1851,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,69,true,false,false,false,true,32.47,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183555063
5f33295874fece01fe8c1852,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,72,true,false,false,false,true,32.93,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183560064
5f33295874fece01fe8c1853,fbd0bba4a9b74c37966e12a9346d85b1,59,32.0,3.909,Li-poly,3,2,85,true,false,false,false,true,31.91,181,true,5,xiaomi-Redmi Note 8T,9,59,1597183565063
