_id,ID,level,temperature,voltage,technology,status,health,usage,WiFi,Cellular,Hotspot,GPS,Bluetooth,RAM,Brightness,isInteractive,SampleFreq,brandModel,androidVersion,availCapacityPercentage,Timestamp
5f312c9b74fece01fe8bf104,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,96,true,false,false,false,false,43.48,110,true,10,samsung-SM-A307FN,10,94,1597056842244
5f312c9b74fece01fe8bf105,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,62,true,false,false,false,false,43.46,110,true,10,samsung-SM-A307FN,10,94,1597056852245
5f312c9b74fece01fe8bf106,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,65,true,false,false,false,false,44.61,0,false,10,samsung-SM-A307FN,10,94,1597056862245
5f312c9b74fece01fe8bf107,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,72,true,false,false,false,false,44.58,0,false,10,samsung-SM-A307FN,10,94,1597056872245
5f312c9b74fece01fe8bf108,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,72,true,false,false,false,false,44.68,0,false,10,samsung-SM-A307FN,10,94,1597056882245
5f312c9b74fece01fe8bf109,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,71,true,false,false,false,false,44.66,0,false,10,samsung-SM-A307FN,10,94,1597056892245
5f312c9b74fece01fe8bf10a,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,69,true,false,false,false,false,44.43,110,true,10,samsung-SM-A307FN,10,94,1597056902245
5f312c9b74fece01fe8bf10b,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,67,true,false,false,false,false,44.34,110,true,10,samsung-SM-A307FN,10,94,1597056912244
5f312c9b74fece01fe8bf10c,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,50,true,false,false,false,false,44.67,110,true,10,samsung-SM-A307FN,10,94,1597056922245
5f312c9b74fece01fe8bf10d,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,78,true,false,false,false,false,42.97,110,true,10,samsung-SM-A307FN,10,94,1597056932244
5f312c9b74fece01fe8bf10e,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,100,true,false,false,false,false,40.63,110,true,10,samsung-SM-A307FN,10,94,1597056942245
5f312c9b74fece01fe8bf10f,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,54,true,false,false,false,false,41.05,110,true,10,samsung-SM-A307FN,10,94,1597056952245
5f312c9b74fece01fe8bf110,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,75,true,false,false,false,false,40.28,110,true,10,samsung-SM-A307FN,10,94,1597056962244
5f312c9b74fece01fe8bf111,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,68,true,false,false,false,false,39.66,110,true,10,samsung-SM-A307FN,10,94,1597056972244
5f312c9b74fece01fe8bf112,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,49,true,false,false,false,false,40.46,110,true,10,samsung-SM-A307FN,10,94,1597056982244
5f312c9b74fece01fe8bf113,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,58,true,false,false,false,false,40.2,110,true,10,samsung-SM-A307FN,10,94,1597056992244
5f312c9b74fece01fe8bf114,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,50,true,false,false,false,false,39.97,110,true,10,samsung-SM-A307FN,10,94,1597057002245
5f312c9b74fece01fe8bf115,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,53,true,false,false,false,false,39.82,110,true,10,samsung-SM-A307FN,10,94,1597057012244
5f312c9b74fece01fe8bf116,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,54,true,false,false,false,false,39.71,110,true,10,samsung-SM-A307FN,10,94,1597057022245
5f312c9b74fece01fe8bf117,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,70,true,false,false,false,false,40.55,110,true,10,samsung-SM-A307FN,10,94,1597057032245
5f312c9b74fece01fe8bf118,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,70,true,false,false,false,false,40.46,110,true,10,samsung-SM-A307FN,10,94,1597057042245
5f312c9b74fece01fe8bf119,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,62,true,false,false,false,false,40.25,110,true,10,samsung-SM-A307FN,10,94,1597057052244
5f312c9b74fece01fe8bf11a,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,70,true,false,false,false,false,40.22,110,true,10,samsung-SM-A307FN,10,94,1597057062244
5f312c9b74fece01fe8bf11b,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,86,true,false,false,false,false,40.2,110,true,10,samsung-SM-A307FN,10,94,1597057072244
5f312c9b74fece01fe8bf11c,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,72,true,false,false,false,false,39.44,0,false,10,samsung-SM-A307FN,10,94,1597057082245
5f312c9b74fece01fe8bf11d,4b32646d9ede42449398184a0cf96f18,94,36.7,4.228,Li-ion,3,2,93,true,false,false,false,false,38.62,110,true,10,samsung-SM-A307FN,10,94,1597057092245
5f312c9b74fece01fe8bf11e,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,83,true,false,false,false,false,38.67,110,true,10,samsung-SM-A307FN,10,93,1597057102244
5f312c9b74fece01fe8bf11f,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,70,true,false,false,false,false,39.53,110,true,10,samsung-SM-A307FN,10,93,1597057112245
5f312c9b74fece01fe8bf120,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,71,true,false,false,false,false,40.08,110,true,10,samsung-SM-A307FN,10,93,1597057122245
5f312c9b74fece01fe8bf121,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,35,true,false,false,false,false,40.77,110,true,10,samsung-SM-A307FN,10,93,1597057132244
5f312c9b74fece01fe8bf122,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,71,true,false,false,false,false,40.38,110,true,10,samsung-SM-A307FN,10,93,1597057142244
5f312c9b74fece01fe8bf123,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,45,true,false,false,false,false,41.89,110,true,10,samsung-SM-A307FN,10,93,1597057152244
5f312c9b74fece01fe8bf124,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,72,true,false,false,false,false,41.88,110,true,10,samsung-SM-A307FN,10,93,1597057162245
5f312c9b74fece01fe8bf125,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,64,true,false,false,false,false,41.93,110,true,10,samsung-SM-A307FN,10,93,1597057172244
5f312c9b74fece01fe8bf126,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,65,true,false,false,false,false,41.86,110,true,10,samsung-SM-A307FN,10,93,1597057182245
5f312c9b74fece01fe8bf127,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,65,true,false,false,false,false,41.68,110,true,10,samsung-SM-A307FN,10,93,1597057192244
5f312c9b74fece01fe8bf128,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,72,true,false,false,false,false,41.61,110,true,10,samsung-SM-A307FN,10,93,1597057202245
5f312c9b74fece01fe8bf129,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,100,true,false,false,false,false,41.74,0,false,10,samsung-SM-A307FN,10,93,1597057212245
5f312c9b74fece01fe8bf12a,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,75,true,false,false,false,false,40.69,0,false,10,samsung-SM-A307FN,10,93,1597057222245
5f312c9b74fece01fe8bf12b,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,72,true,false,false,false,false,40.97,0,false,10,samsung-SM-A307FN,10,93,1597057232245
5f312c9b74fece01fe8bf12c,4b32646d9ede42449398184a0cf96f18,93,36.4,4.204,Li-ion,3,2,72,true,false,false,false,false,40.4,110,true,10,samsung-SM-A307FN,10,93,1597057242245
