_id,ID,level,temperature,voltage,technology,status,health,usage,WiFi,Cellular,Hotspot,GPS,Bluetooth,RAM,Brightness,isInteractive,SampleFreq,brandModel,androidVersion,availCapacityPercentage,Timestamp
5f31b8cc74fece01fe8c03d8,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.238,Li-poly,3,2,97,true,false,false,false,false,42.64,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597092967053
5f31b8cc74fece01fe8c03d9,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.238,Li-poly,3,2,79,true,false,false,false,false,42.63,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597092977054
5f31b8cc74fece01fe8c03da,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.238,Li-poly,3,2,78,true,false,false,false,false,39.13,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597092987053
5f31b8cc74fece01fe8c03db,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.238,Li-poly,3,2,86,true,false,false,false,false,38.47,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597092997053
5f31b8cc74fece01fe8c03dc,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.238,Li-poly,3,2,83,true,false,false,false,false,37.9,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093007053
5f31b8cc74fece01fe8c03dd,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.238,Li-poly,3,2,79,true,false,false,false,false,37.92,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093017053
5f31b8cc74fece01fe8c03de,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,82,true,false,false,false,false,37.77,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093027053
5f31b8cc74fece01fe8c03df,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,86,true,false,false,false,false,37.53,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093037053
5f31b8cc74fece01fe8c03e0,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,86,true,false,false,false,false,37.84,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093047053
5f31b8cc74fece01fe8c03e1,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,83,true,false,false,false,false,37.78,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093057053
5f31b8cc74fece01fe8c03e2,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,90,true,false,false,false,false,37.87,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093067053
5f31b8cc74fece01fe8c03e3,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,65,true,false,false,false,false,37.79,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093077054
5f31b8cc74fece01fe8c03e4,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,81,true,false,false,false,false,37.75,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093087053
5f31b8cc74fece01fe8c03e5,2a144b0602f14c69a19a8607ad5adef7,92,39.0,4.194,Li-poly,3,2,86,true,false,false,false,false,37.75,38,true,10,Xiaomi-Mi 9 Lite,10,92,1597093097053
5f31b8cc74fece01fe8c03e6,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,87,true,false,false,false,false,37.9,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093107053
5f31b8cc74fece01fe8c03e7,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,93,true,false,false,false,false,37.68,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093117053
5f31b8cc74fece01fe8c03e8,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,89,true,false,false,false,false,37.66,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093127053
5f31b8cc74fece01fe8c03e9,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,85,true,false,false,false,false,37.59,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093137054
5f31b8cc74fece01fe8c03ea,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,85,true,false,false,false,false,37.55,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093147053
5f31b8cc74fece01fe8c03eb,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,75,true,false,false,false,false,37.59,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093157054
5f31b8cc74fece01fe8c03ec,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,82,true,false,false,false,false,37.54,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093167054
5f31b8cc74fece01fe8c03ed,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,93,true,false,false,false,false,37.86,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093177053
5f31b8cc74fece01fe8c03ee,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,84,true,false,false,false,false,38.04,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093187053
5f31b8cc74fece01fe8c03ef,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.185,Li-poly,3,2,91,true,false,false,false,false,37.99,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093197054
5f31b8cc74fece01fe8c03f0,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,88,true,false,false,false,false,37.17,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093207054
5f31b8cc74fece01fe8c03f1,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,76,true,false,false,false,false,37.17,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093217053
5f31b8cc74fece01fe8c03f2,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,86,true,false,false,false,false,37.16,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093227054
5f31b8cc74fece01fe8c03f3,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,87,true,false,false,false,false,37.14,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093237054
5f31b8cc74fece01fe8c03f4,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,83,true,false,false,false,false,37.1,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093247053
5f31b8cc74fece01fe8c03f5,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,80,true,false,false,false,false,37.52,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093257053
5f31b8cc74fece01fe8c03f6,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,84,true,false,false,false,false,37.49,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093267053
5f31b8cc74fece01fe8c03f7,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,81,true,false,false,false,false,37.89,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093277054
5f31b8cc74fece01fe8c03f8,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,79,true,false,false,false,false,36.75,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093287054
5f31b8cc74fece01fe8c03f9,2a144b0602f14c69a19a8607ad5adef7,91,39.0,4.15,Li-poly,3,2,77,true,false,false,false,false,36.75,38,true,10,Xiaomi-Mi 9 Lite,10,91,1597093297054
5f31b8cc74fece01fe8c03fa,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.178,Li-poly,3,2,79,true,false,false,false,false,36.53,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093307054
5f31b8cc74fece01fe8c03fb,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.184,Li-poly,3,2,77,true,false,false,false,false,36.43,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093317054
5f31b8cc74fece01fe8c03fc,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.184,Li-poly,3,2,90,true,false,false,false,false,36.39,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093327054
5f31b8cc74fece01fe8c03fd,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.16,Li-poly,3,2,77,true,false,false,false,false,36.01,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093337054
5f31b8cc74fece01fe8c03fe,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.16,Li-poly,3,2,89,true,false,false,false,false,34.58,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093347053
5f31b8cc74fece01fe8c03ff,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.16,Li-poly,3,2,89,true,false,false,false,false,34.04,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093357053
5f31b8cc74fece01fe8c0400,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.16,Li-poly,3,2,96,true,false,false,false,false,34.04,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093367053
5f31b8cc74fece01fe8c0401,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.16,Li-poly,3,2,97,true,false,false,false,false,33.99,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093377053
5f31b8cc74fece01fe8c0402,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.16,Li-poly,3,2,82,true,false,false,false,false,34.81,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093387053
5f31b8cc74fece01fe8c0403,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,87,true,false,false,false,false,35.34,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093397053
5f31b8cc74fece01fe8c0404,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,79,true,false,false,false,false,35.32,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093407053
5f31b8cc74fece01fe8c0405,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,81,true,false,false,false,false,35.31,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093417054
5f31b8cc74fece01fe8c0406,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,84,true,false,false,false,false,35.27,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093427053
5f31b8cc74fece01fe8c0407,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,85,true,false,false,false,false,35.24,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093437053
5f31b8cc74fece01fe8c0408,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,79,true,false,false,false,false,35.18,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093447053
5f31b8cc74fece01fe8c0409,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,86,true,false,false,false,false,35.13,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093457054
5f31b8cc74fece01fe8c040a,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,70,true,false,false,false,false,35.1,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093467053
5f31b8cc74fece01fe8c040b,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,82,true,false,false,false,false,35.06,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093477053
5f31b8cc74fece01fe8c040c,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,88,true,false,false,false,false,35.01,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093487053
5f31b8cc74fece01fe8c040d,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,87,true,false,false,false,false,35.03,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093497054
5f31b8cc74fece01fe8c040e,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.145,Li-poly,3,2,87,true,false,false,false,false,34.98,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093507053
5f31b8cc74fece01fe8c040f,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,88,true,false,false,false,false,34.98,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093517053
5f31b8cc74fece01fe8c0410,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,79,true,false,false,false,false,34.96,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093527054
5f31b8cc74fece01fe8c0411,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,76,true,false,false,false,false,34.9,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093537053
5f31b8cc74fece01fe8c0412,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,88,true,false,false,false,false,34.84,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093547053
5f31b8cc74fece01fe8c0413,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,82,true,false,false,false,false,34.82,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093557053
5f31b8cc74fece01fe8c0414,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,77,true,false,false,false,false,34.76,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093567054
5f31b8cc74fece01fe8c0415,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.17,Li-poly,3,2,84,true,false,false,false,false,35.02,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093577053
5f31b8cc74fece01fe8c0416,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.157,Li-poly,3,2,88,true,false,false,false,false,35.03,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093587054
5f31b8cc74fece01fe8c0417,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.157,Li-poly,3,2,85,true,false,false,false,false,34.88,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093597053
5f31b8cc74fece01fe8c0418,2a144b0602f14c69a19a8607ad5adef7,90,39.0,4.157,Li-poly,3,2,82,true,false,false,false,false,35.11,38,true,10,Xiaomi-Mi 9 Lite,10,90,1597093607054
